model-1579134871,1579134984.354,0.78,0.16,0.83,0.12
model-1579134871,1579134984.47,0.84,0.12,0.78,0.14
model-1579134871,1579134984.545,0.8,0.14,0.78,0.15
model-1579134871,1579134984.62,0.75,0.14,0.79,0.15
model-1579134871,1579134984.716,0.84,0.12,0.8,0.14
model-1579134871,1579134984.788,0.77,0.15,0.75,0.19
model-1579134871,1579134984.861,0.85,0.11,0.76,0.17
model-1579134871,1579134984.936,0.81,0.15,0.76,0.17
model-1579134871,1579134985.012,0.74,0.17,0.79,0.17
model-1579134871,1579134985.109,0.74,0.19,0.76,0.15
model-1579134871,1579134985.184,0.8,0.13,0.76,0.17
model-1579134871,1579134985.256,0.88,0.1,0.75,0.16
model-1579134871,1579134985.327,0.87,0.11,0.78,0.14
model-1579134871,1579134985.402,0.75,0.16,0.75,0.17
model-1579134871,1579134985.481,0.82,0.13,0.81,0.16
model-1579134871,1579134985.575,0.88,0.1,0.77,0.15
model-1579134871,1579134985.673,0.83,0.13,0.79,0.15
model-1579134871,1579134985.749,0.82,0.13,0.86,0.13
model-1579134871,1579134985.824,0.81,0.12,0.78,0.15
model-1579134871,1579134985.917,0.82,0.13,0.8,0.14
model-1579134871,1579134985.99,0.81,0.15,0.74,0.19
model-1579134871,1579134986.061,0.84,0.12,0.79,0.14
model-1579134871,1579134986.14,0.79,0.14,0.78,0.15
model-1579134871,1579134986.227,0.91,0.09,0.79,0.14
model-1579134871,1579134986.299,0.81,0.14,0.73,0.17
model-1579134871,1579134986.375,0.8,0.13,0.84,0.13
model-1579134871,1579134986.452,0.94,0.07,0.75,0.18
model-1579134871,1579134986.524,0.8,0.14,0.81,0.13
model-1579134871,1579134986.608,0.79,0.13,0.74,0.16
model-1579134871,1579134986.7,0.78,0.16,0.79,0.14
model-1579134871,1579134986.778,0.78,0.15,0.74,0.18
model-1579134871,1579134986.852,0.8,0.14,0.74,0.2
model-1579134871,1579134986.925,0.86,0.11,0.77,0.15
model-1579134871,1579134986.996,0.84,0.11,0.75,0.18
model-1579134871,1579134987.079,0.85,0.11,0.78,0.16
model-1579134871,1579134987.152,0.88,0.09,0.71,0.17
model-1579134871,1579134987.258,0.89,0.09,0.77,0.16
model-1579134871,1579134987.353,0.86,0.1,0.83,0.14
model-1579134871,1579134987.425,0.79,0.14,0.78,0.15
model-1579134871,1579134987.497,0.88,0.11,0.78,0.15
model-1579134871,1579134987.592,0.85,0.1,0.74,0.18
model-1579134871,1579134987.687,0.86,0.1,0.78,0.16
model-1579134871,1579134987.76,0.83,0.13,0.76,0.17
model-1579134871,1579134987.831,0.84,0.12,0.82,0.13
model-1579134871,1579134987.906,0.88,0.11,0.75,0.15
model-1579134871,1579134987.998,0.78,0.14,0.8,0.14
model-1579134871,1579134988.08,0.81,0.12,0.77,0.17
model-1579134871,1579134988.154,0.86,0.1,0.76,0.16
model-1579134871,1579134988.227,0.85,0.12,0.78,0.17
model-1579134871,1579134988.297,0.86,0.12,0.78,0.16
model-1579134871,1579134988.374,0.81,0.13,0.79,0.15
model-1579134871,1579134988.452,0.83,0.11,0.77,0.16
model-1579134871,1579134988.532,0.79,0.16,0.78,0.17
model-1579134871,1579134988.607,0.86,0.11,0.79,0.14
model-1579134871,1579134988.7,0.84,0.13,0.82,0.13
model-1579134871,1579134988.792,0.83,0.14,0.82,0.14
model-1579134871,1579134988.867,0.81,0.13,0.69,0.2
model-1579134871,1579134988.94,0.73,0.17,0.76,0.17
model-1579134871,1579134989.028,0.85,0.11,0.73,0.17
model-1579134871,1579134989.098,0.85,0.11,0.75,0.17
model-1579134871,1579134989.189,0.77,0.14,0.81,0.15
model-1579134871,1579134989.26,0.81,0.14,0.81,0.15
model-1579134871,1579134989.33,0.86,0.12,0.81,0.15
model-1579134871,1579134989.406,0.84,0.13,0.79,0.17
model-1579134871,1579134989.486,0.87,0.11,0.77,0.14
model-1579134871,1579134989.558,0.81,0.15,0.76,0.16
model-1579134871,1579134989.63,0.81,0.14,0.77,0.17
model-1579134871,1579134989.7,0.81,0.13,0.77,0.15
model-1579134871,1579134989.773,0.8,0.14,0.69,0.2
model-1579134871,1579134989.85,0.84,0.1,0.87,0.12
model-1579134871,1579134989.922,0.78,0.16,0.8,0.14
model-1579134871,1579134989.996,0.86,0.1,0.8,0.14
model-1579134871,1579134990.068,0.8,0.13,0.82,0.13
model-1579134871,1579134990.143,0.8,0.15,0.76,0.15
model-1579134871,1579134990.215,0.9,0.09,0.76,0.15
model-1579134871,1579134990.288,0.88,0.11,0.71,0.17
model-1579134871,1579134990.362,0.84,0.12,0.81,0.14
model-1579134871,1579134990.435,0.83,0.12,0.78,0.15
model-1579134871,1579134990.511,0.8,0.14,0.8,0.12
model-1579134871,1579134990.605,0.84,0.11,0.78,0.15
model-1579134871,1579134990.68,0.83,0.15,0.79,0.14
model-1579134871,1579134990.751,0.85,0.1,0.71,0.19
model-1579134871,1579134990.824,0.79,0.14,0.79,0.16
model-1579134871,1579134990.894,0.78,0.13,0.82,0.13
model-1579134871,1579134990.969,0.75,0.16,0.8,0.14
model-1579134871,1579134991.043,0.87,0.1,0.77,0.16
model-1579134871,1579134991.119,0.72,0.17,0.79,0.14
model-1579134871,1579134991.194,0.8,0.15,0.74,0.16
model-1579134871,1579134991.265,0.86,0.12,0.74,0.19
model-1579134871,1579134991.36,0.87,0.11,0.77,0.16
model-1579134871,1579134991.435,0.77,0.16,0.81,0.15
model-1579134871,1579134991.508,0.8,0.13,0.74,0.16
model-1579134871,1579134991.578,0.78,0.14,0.76,0.16
model-1579134871,1579134991.648,0.83,0.13,0.76,0.15
model-1579134871,1579134991.724,0.8,0.14,0.79,0.17
model-1579134871,1579134991.8,0.78,0.15,0.79,0.15
model-1579134871,1579134991.897,0.84,0.13,0.8,0.13
model-1579134871,1579134991.993,0.81,0.15,0.8,0.14
model-1579134871,1579134992.071,0.78,0.15,0.71,0.21
model-1579134871,1579134992.144,0.81,0.16,0.82,0.13
model-1579134871,1579134992.216,0.86,0.12,0.79,0.16
model-1579134871,1579134992.301,0.76,0.18,0.82,0.14
model-1579134871,1579134992.395,0.8,0.13,0.72,0.18
model-1579134871,1579134992.485,0.86,0.11,0.76,0.15
model-1579134871,1579134992.567,0.8,0.15,0.78,0.17
model-1579134871,1579134992.64,0.8,0.15,0.77,0.17
model-1579134871,1579134992.711,0.79,0.13,0.75,0.17
model-1579134871,1579134992.782,0.82,0.13,0.8,0.14
model-1579134871,1579134992.874,0.8,0.13,0.78,0.14
model-1579134871,1579134992.968,0.82,0.13,0.75,0.16
model-1579134871,1579134993.044,0.84,0.13,0.74,0.15
model-1579134871,1579134993.115,0.79,0.14,0.75,0.15
model-1579134871,1579134993.188,0.83,0.14,0.76,0.16
model-1579134871,1579134993.282,0.84,0.12,0.78,0.15
model-1579134871,1579134993.375,0.79,0.15,0.72,0.19
model-1579134871,1579134993.448,0.73,0.18,0.86,0.13
model-1579134871,1579134993.546,0.83,0.12,0.75,0.17
model-1579134871,1579134993.634,0.77,0.15,0.75,0.16
model-1579134871,1579134993.707,0.81,0.14,0.79,0.15
model-1579134871,1579134993.778,0.79,0.15,0.84,0.13
model-1579134871,1579134993.85,0.87,0.12,0.77,0.16
model-1579134871,1579134993.944,0.81,0.12,0.71,0.2
model-1579134871,1579134994.038,0.8,0.15,0.77,0.17
model-1579134871,1579134994.152,0.87,0.1,0.84,0.14
model-1579134871,1579134994.248,0.8,0.14,0.73,0.18
model-1579134871,1579134994.341,0.89,0.11,0.78,0.18
model-1579134871,1579134994.415,0.81,0.14,0.81,0.13
model-1579134871,1579134994.49,0.77,0.15,0.74,0.16
model-1579134871,1579134994.586,0.87,0.13,0.82,0.14
model-1579134871,1579134994.679,0.82,0.13,0.82,0.13
model-1579134871,1579134994.749,0.82,0.13,0.84,0.13
model-1579134871,1579134994.821,0.85,0.12,0.86,0.14
model-1579134871,1579134994.915,0.89,0.08,0.75,0.16
model-1579134871,1579134995.01,0.86,0.1,0.71,0.21
model-1579134871,1579134995.081,0.86,0.13,0.83,0.13
model-1579134871,1579134995.151,0.83,0.15,0.81,0.14
model-1579134871,1579134995.223,0.83,0.13,0.78,0.15
model-1579134871,1579134995.299,0.84,0.12,0.81,0.13
model-1579134871,1579134995.375,0.82,0.14,0.76,0.16
model-1579134871,1579134995.468,0.83,0.14,0.79,0.17
model-1579134871,1579134995.576,0.85,0.11,0.78,0.15
model-1579134871,1579134995.673,0.84,0.11,0.81,0.15
model-1579134871,1579134995.754,0.74,0.16,0.71,0.19
model-1579134871,1579134995.829,0.78,0.17,0.8,0.16
model-1579134871,1579134995.911,0.76,0.16,0.74,0.2
model-1579134871,1579134995.982,0.79,0.14,0.79,0.14
model-1579134871,1579134996.053,0.75,0.17,0.81,0.15
model-1579134871,1579134996.128,0.82,0.14,0.72,0.19
model-1579134871,1579134996.205,0.77,0.15,0.79,0.14
model-1579134871,1579134996.3,0.76,0.16,0.7,0.18
model-1579134871,1579134996.375,0.75,0.18,0.78,0.15
model-1579134871,1579134996.45,0.89,0.1,0.81,0.16
model-1579134871,1579134996.526,0.79,0.14,0.77,0.17
model-1579134871,1579134996.6,0.85,0.11,0.75,0.16
model-1579134871,1579134996.675,0.78,0.14,0.75,0.17
model-1579134871,1579134996.747,0.76,0.18,0.75,0.18
model-1579134871,1579134996.842,0.84,0.12,0.81,0.16
model-1579134871,1579134996.92,0.87,0.11,0.8,0.14
model-1579134871,1579134996.998,0.87,0.1,0.75,0.17
model-1579134871,1579134997.072,0.85,0.12,0.74,0.19
model-1579134871,1579134997.146,0.82,0.15,0.81,0.15
model-1579134871,1579134997.217,0.85,0.11,0.79,0.17
model-1579134871,1579134997.312,0.84,0.12,0.75,0.16
model-1579134871,1579134997.397,0.78,0.15,0.8,0.15
model-1579134871,1579134997.478,0.75,0.18,0.75,0.19
model-1579134871,1579134997.55,0.82,0.13,0.73,0.21
model-1579134871,1579134997.638,0.82,0.13,0.75,0.15
model-1579134871,1579134997.713,0.86,0.11,0.81,0.13
model-1579134871,1579134997.788,0.87,0.11,0.77,0.16
model-1579134871,1579134997.864,0.8,0.14,0.79,0.17
model-1579134871,1579134997.94,0.85,0.11,0.83,0.11
model-1579134871,1579134998.012,0.88,0.09,0.81,0.15
model-1579134871,1579134998.085,0.74,0.19,0.76,0.15
model-1579134871,1579134998.156,0.87,0.11,0.75,0.17
model-1579134871,1579134998.232,0.78,0.15,0.74,0.17
model-1579134871,1579134998.306,0.79,0.13,0.77,0.15
model-1579134871,1579134998.367,0.85,0.12,0.77,0.15
model-1579134871,1579134998.467,0.78,0.15,0.72,0.16
model-1579134871,1579134998.556,0.81,0.13,0.74,0.17
model-1579134871,1579134998.632,0.77,0.14,0.79,0.15
model-1579134871,1579134998.708,0.79,0.15,0.75,0.16
model-1579134871,1579134998.782,0.83,0.14,0.75,0.17
model-1579134871,1579134998.855,0.83,0.13,0.81,0.15
model-1579134871,1579134998.948,0.78,0.16,0.86,0.09
model-1579134871,1579134999.018,0.81,0.14,0.83,0.13
model-1579134871,1579134999.091,0.85,0.12,0.83,0.15
model-1579134871,1579134999.166,0.84,0.11,0.84,0.13
model-1579134871,1579134999.24,0.79,0.16,0.75,0.16
model-1579134871,1579134999.313,0.75,0.16,0.81,0.14
model-1579134871,1579134999.386,0.87,0.11,0.79,0.16
model-1579134871,1579134999.458,0.8,0.13,0.76,0.16
model-1579134871,1579134999.536,0.81,0.13,0.82,0.13
model-1579134871,1579134999.609,0.79,0.14,0.75,0.17
model-1579134871,1579134999.683,0.81,0.14,0.7,0.18
model-1579134871,1579134999.775,0.81,0.13,0.69,0.23
model-1579134871,1579134999.869,0.86,0.11,0.74,0.2
model-1579134871,1579134999.943,0.83,0.13,0.76,0.18
model-1579134871,1579135000.018,0.82,0.11,0.74,0.15
model-1579134871,1579135000.09,0.81,0.13,0.78,0.13
model-1579134871,1579135000.187,0.82,0.16,0.82,0.14
model-1579134871,1579135000.28,0.85,0.13,0.75,0.17
model-1579134871,1579135000.353,0.88,0.1,0.8,0.17
model-1579134871,1579135000.448,0.81,0.15,0.83,0.13
model-1579134871,1579135000.538,0.87,0.09,0.83,0.12
model-1579134871,1579135000.611,0.78,0.12,0.76,0.16
model-1579134871,1579135000.685,0.86,0.12,0.81,0.15
model-1579134871,1579135000.757,0.85,0.11,0.82,0.15
model-1579134871,1579135000.839,0.89,0.1,0.8,0.16
model-1579134871,1579135000.922,0.85,0.12,0.75,0.17
model-1579134871,1579135001.018,0.88,0.11,0.72,0.18
model-1579134871,1579135001.088,0.91,0.09,0.79,0.14
model-1579134871,1579135001.166,0.85,0.12,0.82,0.14
model-1579134871,1579135001.24,0.8,0.14,0.76,0.17
model-1579134871,1579135001.314,0.82,0.13,0.77,0.17
model-1579134871,1579135001.386,0.77,0.17,0.69,0.22
model-1579134871,1579135001.458,0.86,0.1,0.78,0.16
model-1579134871,1579135001.533,0.84,0.11,0.75,0.19
model-1579134871,1579135001.621,0.83,0.12,0.78,0.16
model-1579134871,1579135001.714,0.85,0.11,0.79,0.15
model-1579134871,1579135001.787,0.84,0.13,0.78,0.16
model-1579134871,1579135001.857,0.84,0.12,0.79,0.17
model-1579134871,1579135001.937,0.87,0.11,0.79,0.16
model-1579134871,1579135002.01,0.74,0.17,0.77,0.16
model-1579134871,1579135002.085,0.77,0.15,0.75,0.18
model-1579134871,1579135002.154,0.81,0.12,0.79,0.16
model-1579134871,1579135002.248,0.76,0.16,0.76,0.16
model-1579134871,1579135002.361,0.83,0.12,0.77,0.17
model-1579134871,1579135002.437,0.82,0.13,0.79,0.15
model-1579134871,1579135002.512,0.8,0.12,0.76,0.17
model-1579134871,1579135002.611,0.84,0.11,0.78,0.17
model-1579134871,1579135002.725,0.82,0.15,0.78,0.15
model-1579134871,1579135002.803,0.92,0.08,0.72,0.2
model-1579134871,1579135002.877,0.81,0.14,0.81,0.15
model-1579134871,1579135002.973,0.77,0.17,0.77,0.17
model-1579134871,1579135003.069,0.75,0.18,0.79,0.15
model-1579134871,1579135003.145,0.81,0.13,0.74,0.19
model-1579134871,1579135003.221,0.9,0.09,0.79,0.15
model-1579134871,1579135003.316,0.85,0.11,0.77,0.16
model-1579134871,1579135003.387,0.82,0.15,0.8,0.15
model-1579134871,1579135003.459,0.82,0.13,0.81,0.14
model-1579134871,1579135003.538,0.89,0.08,0.78,0.15
model-1579134871,1579135003.631,0.82,0.12,0.84,0.13
model-1579134871,1579135003.748,0.83,0.12,0.79,0.15
model-1579134871,1579135003.843,0.86,0.1,0.8,0.14
model-1579134871,1579135003.937,0.85,0.11,0.75,0.18
model-1579134871,1579135004.016,0.79,0.14,0.78,0.14
model-1579134871,1579135004.088,0.86,0.11,0.72,0.16
model-1579134871,1579135004.187,0.82,0.13,0.74,0.17
model-1579134871,1579135004.279,0.87,0.09,0.79,0.17
model-1579134871,1579135004.351,0.84,0.13,0.8,0.14
model-1579134871,1579135004.422,0.76,0.12,0.77,0.19
model-1579134871,1579135004.505,0.94,0.07,0.76,0.16
model-1579134871,1579135004.582,0.8,0.13,0.78,0.15
model-1579134871,1579135004.656,0.83,0.14,0.83,0.11
model-1579134871,1579135004.727,0.82,0.13,0.8,0.15
model-1579134871,1579135004.803,0.8,0.14,0.72,0.19
model-1579134871,1579135004.877,0.8,0.14,0.79,0.15
model-1579134871,1579135004.95,0.87,0.1,0.87,0.12
model-1579134871,1579135005.022,0.82,0.11,0.75,0.18
model-1579134871,1579135005.094,0.85,0.1,0.75,0.18
model-1579134871,1579135005.169,0.89,0.08,0.79,0.15
model-1579134871,1579135005.243,0.9,0.07,0.83,0.12
model-1579134871,1579135005.317,0.88,0.1,0.85,0.12
model-1579134871,1579135005.39,0.85,0.1,0.81,0.14
model-1579134871,1579135005.46,0.89,0.1,0.73,0.19
model-1579134871,1579135005.536,0.89,0.09,0.78,0.16
model-1579134871,1579135005.61,0.86,0.1,0.79,0.15
model-1579134871,1579135005.685,0.82,0.12,0.83,0.14
model-1579134871,1579135005.757,0.86,0.11,0.72,0.2
model-1579134871,1579135005.828,0.83,0.12,0.79,0.15
model-1579134871,1579135005.903,0.8,0.14,0.81,0.14
model-1579134871,1579135005.979,0.8,0.13,0.78,0.14
model-1579134871,1579135006.063,0.83,0.1,0.85,0.13
model-1579134871,1579135006.141,0.83,0.11,0.81,0.14
model-1579134871,1579135006.218,0.86,0.11,0.7,0.2
model-1579134871,1579135006.292,0.87,0.11,0.83,0.12
model-1579134871,1579135006.363,0.92,0.1,0.82,0.12
model-1579134871,1579135006.454,0.78,0.16,0.76,0.18
model-1579134871,1579135006.525,0.82,0.12,0.82,0.16
model-1579134871,1579135006.6,0.88,0.11,0.84,0.12
model-1579134871,1579135006.674,0.84,0.13,0.71,0.2
model-1579134871,1579135006.751,0.88,0.11,0.68,0.22
model-1579134871,1579135006.823,0.81,0.14,0.82,0.13
model-1579134871,1579135006.897,0.87,0.1,0.74,0.16
model-1579134871,1579135006.974,0.85,0.12,0.77,0.17
model-1579134871,1579135007.059,0.88,0.09,0.71,0.21
model-1579134871,1579135007.131,0.8,0.13,0.78,0.16
model-1579134871,1579135007.207,0.85,0.11,0.86,0.13
model-1579134871,1579135007.281,0.8,0.13,0.75,0.19
model-1579134871,1579135007.381,0.86,0.11,0.8,0.14
model-1579134871,1579135007.478,0.8,0.14,0.81,0.13
model-1579134871,1579135007.553,0.85,0.11,0.7,0.2
model-1579134871,1579135007.624,0.84,0.11,0.77,0.16
model-1579134871,1579135007.719,0.84,0.12,0.82,0.15
model-1579134871,1579135007.815,0.88,0.08,0.72,0.19
model-1579134871,1579135007.89,0.82,0.13,0.79,0.15
model-1579134871,1579135007.959,0.88,0.1,0.75,0.17
model-1579134871,1579135008.032,0.9,0.1,0.73,0.19
model-1579134871,1579135008.105,0.82,0.14,0.74,0.19
model-1579134871,1579135008.181,0.81,0.11,0.8,0.14
model-1579134871,1579135008.276,0.84,0.12,0.8,0.14
model-1579134871,1579135008.352,0.82,0.11,0.66,0.2
model-1579134871,1579135008.424,0.83,0.1,0.75,0.17
model-1579134871,1579135008.499,0.76,0.16,0.76,0.17
model-1579134871,1579135008.573,0.87,0.11,0.81,0.14
model-1579134871,1579135008.677,0.84,0.12,0.71,0.18
model-1579134871,1579135008.766,0.84,0.11,0.74,0.17
model-1579134871,1579135008.857,0.76,0.17,0.73,0.18
model-1579134871,1579135008.927,0.83,0.12,0.78,0.16
model-1579134871,1579135009.0,0.78,0.14,0.8,0.15
model-1579134871,1579135009.075,0.87,0.1,0.79,0.15
model-1579134871,1579135009.158,0.74,0.17,0.76,0.16
model-1579134871,1579135009.232,0.76,0.15,0.76,0.16
model-1579134871,1579135009.308,0.87,0.11,0.83,0.12
model-1579134871,1579135009.383,0.85,0.11,0.79,0.14
model-1579134871,1579135009.468,0.81,0.14,0.76,0.17
model-1579134871,1579135009.543,0.84,0.12,0.8,0.14
model-1579134871,1579135009.618,0.77,0.15,0.77,0.14
model-1579134871,1579135009.691,0.78,0.13,0.76,0.16
model-1579134871,1579135009.761,0.85,0.12,0.81,0.12
model-1579134871,1579135009.829,0.83,0.13,0.77,0.15
model-1579134871,1579135009.917,0.81,0.12,0.75,0.18
model-1579134871,1579135009.996,0.75,0.17,0.78,0.16
model-1579134871,1579135010.066,0.78,0.15,0.67,0.2
model-1579134871,1579135010.151,0.79,0.16,0.76,0.18
model-1579134871,1579135010.256,0.84,0.12,0.7,0.2
model-1579134871,1579135010.346,0.77,0.18,0.7,0.2
model-1579134871,1579135010.419,0.76,0.16,0.82,0.15
model-1579134871,1579135010.492,0.81,0.13,0.8,0.15
model-1579134871,1579135010.564,0.82,0.12,0.83,0.13
model-1579134871,1579135010.632,0.85,0.12,0.74,0.19
model-1579134871,1579135010.704,0.87,0.12,0.74,0.19
model-1579134871,1579135010.775,0.75,0.17,0.74,0.18
model-1579134871,1579135010.849,0.83,0.11,0.77,0.15
model-1579134871,1579135010.918,0.85,0.11,0.73,0.2
model-1579134871,1579135011.0,0.79,0.15,0.77,0.15
model-1579134871,1579135011.074,0.84,0.12,0.78,0.17
model-1579134871,1579135011.148,0.83,0.15,0.8,0.15
model-1579134871,1579135011.239,0.81,0.14,0.73,0.16
model-1579134871,1579135011.33,0.74,0.17,0.76,0.15
model-1579134871,1579135011.411,0.79,0.16,0.83,0.13
model-1579134871,1579135011.487,0.85,0.11,0.78,0.15
model-1579134871,1579135011.559,0.84,0.13,0.8,0.16
model-1579134871,1579135011.632,0.82,0.13,0.71,0.21
model-1579134871,1579135011.71,0.8,0.16,0.72,0.18
model-1579134871,1579135011.779,0.79,0.15,0.73,0.16
model-1579134871,1579135011.861,0.82,0.13,0.71,0.18
model-1579134871,1579135011.935,0.83,0.12,0.78,0.16
model-1579134871,1579135012.007,0.89,0.09,0.77,0.17
model-1579134871,1579135012.076,0.82,0.13,0.75,0.22
model-1579134871,1579135012.165,0.88,0.1,0.78,0.17
model-1579134871,1579135012.24,0.8,0.15,0.7,0.19
model-1579134871,1579135012.309,0.78,0.15,0.75,0.18
model-1579134871,1579135012.394,0.79,0.15,0.84,0.14
model-1579134871,1579135012.465,0.86,0.11,0.78,0.15
model-1579134871,1579135012.538,0.84,0.12,0.74,0.19
model-1579134871,1579135012.629,0.84,0.13,0.81,0.14
model-1579134871,1579135012.702,0.91,0.08,0.78,0.16
model-1579134871,1579135012.775,0.88,0.1,0.82,0.14
model-1579134871,1579135012.846,0.86,0.12,0.78,0.16
model-1579134871,1579135012.914,0.79,0.14,0.75,0.16
model-1579134871,1579135012.981,0.83,0.13,0.74,0.2
model-1579134871,1579135013.049,0.87,0.1,0.75,0.17
model-1579134871,1579135013.119,0.81,0.14,0.72,0.17
model-1579134871,1579135013.19,0.77,0.13,0.76,0.16
model-1579134871,1579135013.266,0.88,0.11,0.78,0.14
model-1579134871,1579135013.338,0.86,0.1,0.77,0.15
model-1579134871,1579135013.411,0.76,0.16,0.83,0.13
model-1579134871,1579135013.482,0.8,0.13,0.81,0.14
model-1579134871,1579135013.553,0.79,0.14,0.73,0.16
model-1579134871,1579135013.629,0.83,0.12,0.77,0.14
model-1579134871,1579135013.714,0.75,0.16,0.75,0.16
model-1579134871,1579135013.785,0.77,0.15,0.73,0.19
model-1579134871,1579135013.878,0.84,0.11,0.77,0.17
model-1579134871,1579135013.95,0.83,0.14,0.82,0.15
model-1579134871,1579135014.038,0.78,0.18,0.75,0.17
model-1579134871,1579135014.138,0.87,0.11,0.76,0.17
model-1579134871,1579135014.228,0.83,0.13,0.77,0.16
model-1579134871,1579135014.322,0.87,0.1,0.81,0.14
model-1579134871,1579135014.418,0.78,0.14,0.83,0.11
model-1579134871,1579135014.507,0.73,0.17,0.73,0.19
model-1579134871,1579135014.588,0.84,0.11,0.82,0.13
model-1579134871,1579135014.661,0.86,0.11,0.79,0.16
model-1579134871,1579135014.756,0.88,0.09,0.75,0.16
model-1579134871,1579135014.845,0.86,0.1,0.69,0.23
model-1579134871,1579135014.918,0.87,0.12,0.75,0.18
model-1579134871,1579135015.012,0.86,0.11,0.72,0.19
model-1579134871,1579135015.107,0.81,0.12,0.83,0.13
model-1579134871,1579135015.204,0.82,0.13,0.74,0.2
model-1579134871,1579135015.277,0.77,0.16,0.71,0.21
model-1579134871,1579135015.348,0.83,0.13,0.78,0.17
model-1579134871,1579135015.442,0.81,0.14,0.77,0.16
model-1579134871,1579135015.518,0.82,0.12,0.8,0.15
model-1579134871,1579135015.615,0.86,0.11,0.77,0.15
model-1579134871,1579135015.708,0.85,0.12,0.83,0.13
model-1579134871,1579135015.803,0.87,0.1,0.82,0.15
model-1579134871,1579135015.9,0.86,0.1,0.8,0.15
model-1579134871,1579135015.976,0.76,0.19,0.81,0.15
model-1579134871,1579135016.073,0.88,0.09,0.79,0.15
model-1579134871,1579135016.156,0.81,0.14,0.85,0.13
model-1579134871,1579135016.234,0.84,0.12,0.83,0.14
model-1579134871,1579135016.315,0.87,0.11,0.78,0.14
